epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
222,1554.91,1.2043,1.19831,1.23083,1.06564,0.89168,0.82513,0.8818,0.52033,0.78727,0.7427,0.75864,0.31219,1.00442,1.03666,0.75336,0.96654,0.00142684,0.00142684,0.00142684
223,1561.78,1.28823,1.20291,1.27783,1.17553,1,0.8817,0.92278,0.5446,1,0.8817,0.92278,0.39991,0.95965,0.88969,0.77515,0.90529,0.00142252,0.00142252,0.00142252
224,1569.03,1.02158,0.96362,1.09829,0.96799,0.98082,0.9,0.91167,0.57229,0.98082,0.9,0.91722,0.4608,0.92883,0.79159,0.76713,0.90249,0.00141818,0.00141818,0.00141818
225,1575.88,1.1268,1.0537,1.18836,1.02142,1,0.68855,0.80074,0.54507,1,0.68855,0.77326,0.39113,0.93749,0.90838,0.81342,0.9223,0.00141385,0.00141385,0.00141385
226,1583.17,1.00939,0.89426,1.04076,0.92388,0.85134,0.7,0.78548,0.46952,0.85134,0.7,0.75963,0.34831,1.00236,0.91007,0.79454,0.8992,0.0014095,0.0014095,0.0014095
227,1590.1,1.08879,1.06845,1.15087,0.98775,0.8641,0.5,0.74226,0.4225,0.8641,0.5,0.7255,0.28688,1.04077,0.90346,0.82348,0.90311,0.00140516,0.00140516,0.00140516
228,1597.23,1.13257,1.02962,1.10623,0.98285,0.81473,0.9,0.85055,0.48417,0.81473,0.9,0.8235,0.3498,1.00412,0.92612,0.80364,0.8926,0.00140081,0.00140081,0.00140081
229,1603.99,0.98233,0.97464,0.95699,0.88354,1,0.75898,0.89439,0.52933,1,0.75898,0.87694,0.42787,0.92633,0.83748,0.72945,0.87206,0.00139645,0.00139645,0.00139645
230,1611.07,1.0362,0.9393,1.07184,0.91979,0.7953,0.8,0.80757,0.44803,0.7953,0.8,0.80757,0.38536,0.91706,0.78773,0.84366,0.89796,0.0013921,0.0013921,0.0013921
231,1618.43,1.00776,0.96164,1.03738,0.95892,1,0.69908,0.8378,0.46617,1,0.69908,0.79544,0.40275,0.91714,0.77897,0.80675,0.87822,0.00138773,0.00138773,0.00138773
232,1625.44,1.12341,1.02184,1.10324,1.0243,0.88754,0.79031,0.8916,0.46158,0.9556,0.6,0.81131,0.37061,0.98358,0.95185,0.77269,0.84808,0.00138337,0.00138337,0.00138337
233,1632.59,0.93808,0.98148,0.82536,0.86541,0.98248,0.7,0.88641,0.52139,0.98248,0.7,0.88641,0.42362,0.92801,0.87037,0.76391,0.8365,0.001379,0.001379,0.001379
234,1639.5,1.02911,1.02016,0.91678,0.98041,0.84951,0.9,0.90346,0.534,0.84951,0.9,0.90346,0.43567,0.88862,0.81456,0.70586,0.80675,0.00137463,0.00137463,0.00137463
235,1646.45,1.29763,1.23368,1.226,1.135,0.88579,1,0.995,0.64541,0.88579,1,0.995,0.5076,0.86731,0.82332,0.60777,0.7692,0.00137025,0.00137025,0.00137025
236,1653.32,1.04348,0.9462,0.9294,0.91404,0.98248,0.8,0.95374,0.57344,0.98248,0.8,0.95374,0.49594,0.91842,0.87837,0.66333,0.78561,0.00136588,0.00136588,0.00136588
237,1659.94,1.13092,1.00221,0.94703,0.98092,1,0.69066,0.79527,0.49491,1,0.69066,0.78596,0.37935,1.09116,0.93991,0.81685,0.86406,0.0013615,0.0013615,0.0013615
238,1666.83,1.10896,1.02768,1.06772,1.01611,0.74999,0.7,0.6961,0.43626,0.74999,0.7,0.72188,0.4114,1.052,0.81434,0.96058,0.93243,0.00135711,0.00135711,0.00135711
239,1673.53,0.95767,0.96996,0.88946,0.86792,0.64514,0.8,0.73391,0.49572,0.64514,0.8,0.76874,0.39447,1.0101,0.8559,0.80991,0.85653,0.00135273,0.00135273,0.00135273
240,1680.52,1.07653,1.10016,0.95342,0.96903,0.98013,0.8,0.91423,0.57095,0.98013,0.8,0.91423,0.42188,0.8265,0.89489,0.72592,0.79124,0.00134834,0.00134834,0.00134834
241,1687.59,1.18638,1.08128,1.12903,1.05272,1,0.77424,0.905,0.58413,1,0.77424,0.91056,0.42127,0.83757,0.85148,0.69863,0.79719,0.00134395,0.00134395,0.00134395
242,1694.45,0.99216,0.95124,1.01728,0.93909,0.85149,0.7,0.81604,0.52547,0.85149,0.7,0.80983,0.38846,0.95468,0.91562,0.73796,0.84779,0.00133956,0.00133956,0.00133956
243,1701.67,1.03159,1.04175,0.93587,0.96914,0.8002,0.7,0.78869,0.50668,0.8002,0.7,0.79614,0.37421,0.80077,0.93753,0.7228,0.81715,0.00133517,0.00133517,0.00133517
244,1708.51,1.08526,1.03665,0.88937,0.95933,0.8473,0.7,0.80226,0.54369,0.8473,0.7,0.80226,0.43553,0.81363,0.88082,0.68915,0.7944,0.00133078,0.00133078,0.00133078
245,1715.24,0.97324,0.87106,0.8528,0.88305,0.85462,0.8,0.84423,0.60959,0.85462,0.8,0.85125,0.4669,0.7573,0.86628,0.65081,0.75846,0.00132638,0.00132638,0.00132638
246,1722.2,1.05973,1.03946,0.89812,1.00883,0.89706,0.87355,0.925,0.59559,0.89706,0.87355,0.9153,0.37736,0.76233,1.02969,0.67269,0.75332,0.00132199,0.00132199,0.00132199
247,1729.13,1.16032,1.16905,1.10795,1.02495,0.98762,0.8,0.89125,0.56605,0.84563,0.7,0.79983,0.36656,0.82321,0.97646,0.70158,0.79097,0.00131759,0.00131759,0.00131759
248,1735.92,0.96079,1.01229,1.02346,0.91923,0.78315,0.8,0.84961,0.46675,0.78315,0.8,0.76461,0.33532,0.82456,0.89632,0.72102,0.84425,0.00131319,0.00131319,0.00131319
249,1742.85,1.11927,1.16484,1.03677,1.06119,0.716,0.8,0.85979,0.46849,0.716,0.8,0.77479,0.37751,0.84057,0.86853,0.72221,0.84988,0.0013088,0.0013088,0.0013088
250,1749.75,1.11216,1.12164,1.02506,0.99679,0.80212,0.8,0.8897,0.50668,0.75851,0.8,0.76942,0.37133,0.92656,0.82404,0.69176,0.84825,0.0013044,0.0013044,0.0013044
251,1756.92,1.03836,0.95798,0.95195,0.96815,0.74327,0.8704,0.8816,0.45533,0.74327,0.8704,0.8816,0.32411,0.88172,0.89991,0.68301,0.83472,0.0013,0.0013,0.0013
252,1763.97,1.35685,1.24969,1.2457,1.25783,1,0.69828,0.86726,0.48465,1,0.69828,0.88241,0.37226,0.86988,0.90535,0.66575,0.83454,0.0012956,0.0012956,0.0012956
253,1770.68,1.25585,1.2148,1.14756,1.16534,0.88075,0.74144,0.8883,0.52983,0.88075,0.74144,0.89735,0.4028,0.83656,0.82846,0.65198,0.82027,0.0012912,0.0012912,0.0012912
254,1777.6,0.91839,0.89653,0.86193,0.89144,1,0.77076,0.88987,0.51114,1,0.77076,0.8928,0.40295,0.94995,0.83138,0.70372,0.86408,0.00128681,0.00128681,0.00128681
255,1784.8,1.06658,1.11623,0.98605,1.00361,1,0.78432,0.87208,0.46496,1,0.78432,0.88458,0.3798,0.98802,0.85991,0.66745,0.87849,0.00128241,0.00128241,0.00128241
256,1791.78,1.07963,1.09317,1.03984,1.0353,1,0.79446,0.88357,0.52602,0.87462,0.69785,0.80044,0.3961,0.89507,0.84943,0.66173,0.84257,0.00127801,0.00127801,0.00127801
257,1798.92,1.0441,1.12442,0.96354,0.93158,0.92066,0.7,0.8633,0.55731,0.92066,0.7,0.90373,0.46707,0.88343,0.84296,0.71849,0.80208,0.00127362,0.00127362,0.00127362
258,1805.9,1.07281,0.99433,1.06442,0.97692,1,0.77438,0.89632,0.55213,1,0.79568,0.97833,0.4792,0.76638,0.85835,0.67201,0.79226,0.00126922,0.00126922,0.00126922
259,1812.73,0.98292,0.9699,0.93497,0.94383,1,0.68939,0.88346,0.50829,1,0.68939,0.89045,0.43651,0.84099,0.9414,0.63921,0.79607,0.00126483,0.00126483,0.00126483
260,1819.51,1.06748,0.95463,1.03166,0.94069,1,0.79038,0.86397,0.48994,1,0.79038,0.86397,0.45988,0.81415,0.85275,0.6788,0.80823,0.00126044,0.00126044,0.00126044
261,1826.46,1.0337,1.01512,0.95911,0.96707,0.80172,0.8,0.83944,0.50776,0.80172,0.8,0.83944,0.38679,0.81273,0.95103,0.7535,0.80457,0.00125605,0.00125605,0.00125605
262,1833.55,1.20907,1.17391,1.08341,1.11687,0.8591,0.7,0.85221,0.50472,0.8591,0.7,0.85221,0.32891,0.85203,1.00992,0.75485,0.79174,0.00125166,0.00125166,0.00125166
263,1840.1,1.14681,1.19496,1.09188,1.06727,0.964,0.7,0.87513,0.48548,0.964,0.7,0.87513,0.42355,0.8567,0.84056,0.68175,0.80478,0.00124727,0.00124727,0.00124727
264,1847.15,0.91546,0.87595,0.90362,0.82083,1,0.78759,0.87704,0.49569,1,0.78759,0.87704,0.4106,0.81008,0.83886,0.67876,0.76082,0.00124289,0.00124289,0.00124289
265,1854.29,1.16883,1.33527,1.10222,1.06714,0.93554,0.7,0.84954,0.53087,0.93554,0.7,0.84954,0.41841,0.87623,0.79106,0.71184,0.75173,0.0012385,0.0012385,0.0012385
266,1860.94,1.13828,1.15132,1.01975,1.07123,0.9963,0.8,0.88348,0.52426,0.9963,0.8,0.88348,0.42014,0.83675,0.78781,0.66721,0.74517,0.00123412,0.00123412,0.00123412
267,1867.99,0.95591,1.09691,0.97439,0.88256,0.97408,0.8,0.89346,0.53356,0.97408,0.8,0.92,0.33694,0.83576,0.91907,0.66159,0.77271,0.00122975,0.00122975,0.00122975
268,1874.89,1.04837,1.0744,1.0374,0.96579,1,0.78493,0.92673,0.53231,1,0.78493,0.92673,0.40375,0.85408,0.88523,0.67861,0.77121,0.00122537,0.00122537,0.00122537
269,1882.08,1.15972,1.15092,0.99382,1.04419,0.99729,0.8,0.89142,0.51903,0.86682,0.7,0.7883,0.40405,0.87871,0.82972,0.69835,0.80505,0.001221,0.001221,0.001221
270,1889.09,0.87636,1.02636,0.83446,0.84133,1,0.67525,0.86106,0.49987,0.9676,0.6,0.81197,0.36155,0.91123,0.89249,0.70184,0.82037,0.00121663,0.00121663,0.00121663
271,1895.83,1.00837,0.98293,0.92032,1.02893,1,0.68199,0.86773,0.51944,1,0.68199,0.87132,0.35601,0.96749,0.82773,0.77107,0.91824,0.00121227,0.00121227,0.00121227
272,1902.68,1.03815,1.14099,0.89789,0.9937,0.98367,0.7,0.84549,0.50351,0.98367,0.7,0.85294,0.3812,0.95552,0.83814,0.72427,0.92272,0.0012079,0.0012079,0.0012079
273,1909.61,1.05318,1.08423,0.82464,0.99347,0.74608,0.88277,0.87513,0.52577,0.74608,0.88277,0.87513,0.41948,0.79292,0.85591,0.69155,0.77924,0.00120355,0.00120355,0.00120355
274,1916.51,0.90742,1.00103,0.75883,0.89954,0.84464,0.8,0.90598,0.57861,0.73116,0.7,0.8083,0.43866,0.7511,0.87029,0.67635,0.77008,0.00119919,0.00119919,0.00119919
275,1923.4,1.26872,1.26833,1.22993,1.14119,0.70902,0.8,0.83509,0.50284,0.70902,0.8,0.83509,0.42153,0.86753,0.90955,0.69859,0.77377,0.00119484,0.00119484,0.00119484
276,1930.15,0.95854,1.01755,0.87982,0.91794,0.83969,0.7,0.80575,0.46705,0.83969,0.7,0.79975,0.36701,0.83553,1.03233,0.71514,0.76128,0.0011905,0.0011905,0.0011905
277,1937.27,1.11995,1.09348,0.92629,1.01519,0.85548,0.8,0.86765,0.56608,0.85548,0.8,0.86765,0.40177,0.71294,0.87047,0.69267,0.72862,0.00118615,0.00118615,0.00118615
278,1944.42,1.0175,1.11313,0.94786,0.98655,0.81312,0.87216,0.88184,0.57634,0.72092,0.77671,0.78196,0.37053,0.80817,0.88353,0.69841,0.77955,0.00118182,0.00118182,0.00118182
279,1951.52,1.09486,1.08381,0.99917,0.99553,1,0.6736,0.85833,0.59929,1,0.6736,0.87174,0.41734,0.74517,0.83162,0.6336,0.75695,0.00117748,0.00117748,0.00117748
280,1958.44,1.15804,1.27136,1.0951,1.04558,1,0.68264,0.80111,0.55508,1,0.68264,0.82294,0.4037,0.7432,0.89368,0.75548,0.78192,0.00117316,0.00117316,0.00117316
281,1965.25,0.92878,0.99586,0.85117,0.94032,0.88545,0.8,0.83407,0.57929,0.88545,0.8,0.82369,0.39166,0.80118,0.94449,0.72186,0.79936,0.00116883,0.00116883,0.00116883
282,1972.37,1.06245,1.17678,0.95696,0.9849,0.88378,0.8,0.87437,0.5188,0.88378,0.8,0.84699,0.37807,0.8939,0.8989,0.62461,0.86343,0.00116452,0.00116452,0.00116452
283,1979.31,1.0302,1.0463,0.80538,0.98241,0.86795,0.8,0.88453,0.54818,0.86795,0.8,0.84171,0.38884,0.82585,0.89552,0.61902,0.82874,0.0011602,0.0011602,0.0011602
284,1986.23,1.03266,0.97561,0.80499,1.01114,0.97283,0.7,0.88214,0.62147,0.97283,0.7,0.88214,0.41878,0.77225,0.93979,0.64645,0.78825,0.0011559,0.0011559,0.0011559
285,1992.87,0.87707,0.98666,0.87392,0.83294,0.97847,0.7,0.83971,0.56856,0.97847,0.7,0.83119,0.40271,0.84508,0.97029,0.69379,0.79473,0.0011516,0.0011516,0.0011516
286,1999.9,0.98827,1.00745,0.81271,0.90281,0.96686,0.8,0.8525,0.54598,0.96686,0.8,0.84628,0.44328,0.90219,0.93535,0.66595,0.79121,0.0011473,0.0011473,0.0011473
287,2007.11,0.95791,1.02658,0.84779,0.93921,0.81287,0.7,0.77459,0.53216,1,0.78621,0.8294,0.42373,0.85012,1.05759,0.69198,0.774,0.00114301,0.00114301,0.00114301
288,2014.24,0.9583,0.96885,0.91782,0.90878,1,0.7869,0.8537,0.52121,1,0.7869,0.83179,0.41601,0.79696,1.05646,0.64348,0.80928,0.00113873,0.00113873,0.00113873
289,2021.15,1.07327,1.06888,1.03537,0.99474,0.85567,0.8,0.85629,0.52523,0.87186,0.68242,0.79956,0.38145,0.88405,0.90844,0.62733,0.83976,0.00113445,0.00113445,0.00113445
290,2028.31,1.10165,1.2068,1.0936,1.03672,0.8715,0.8,0.8409,0.57092,0.76107,0.7,0.82197,0.38474,0.90167,0.87027,0.65476,0.8149,0.00113018,0.00113018,0.00113018
291,2035.09,0.88075,0.90587,0.84001,0.86517,1,0.89014,0.91195,0.63236,0.89596,0.86367,0.9375,0.39149,0.79476,0.93953,0.59289,0.79718,0.00112592,0.00112592,0.00112592
292,2042.21,0.90548,0.97006,0.86914,0.85763,1,0.78466,0.87707,0.62179,1,0.78466,0.89632,0.35807,0.78185,0.94759,0.63508,0.80862,0.00112166,0.00112166,0.00112166
293,2048.95,0.91877,0.95573,0.81005,0.87835,0.9774,0.7,0.83159,0.55321,0.9774,0.7,0.84837,0.41747,0.84225,0.86134,0.64608,0.81484,0.00111741,0.00111741,0.00111741
294,2055.91,1.06205,1.17446,1.1065,1.02609,1,0.78775,0.87516,0.5637,1,0.78775,0.89381,0.41756,0.87845,0.90859,0.61148,0.80049,0.00111317,0.00111317,0.00111317
295,2063.01,1.04834,1.07722,0.97255,0.93802,0.85699,0.9,0.89583,0.50414,0.85699,0.9,0.90278,0.44403,0.93273,0.85354,0.66997,0.79095,0.00110893,0.00110893,0.00110893
296,2069.8,1.03974,0.94085,0.93088,0.96357,1,0.76616,0.92682,0.51681,1,0.89083,0.945,0.44739,0.96862,0.82783,0.70099,0.84658,0.00110471,0.00110471,0.00110471
297,2076.87,0.90811,0.96991,0.78747,0.86421,0.98274,0.7,0.90889,0.50128,0.63815,0.8,0.79341,0.35852,0.96879,0.85019,0.69902,0.86646,0.00110049,0.00110049,0.00110049
298,2083.84,0.99105,0.91987,1.00361,0.92507,0.78029,0.8,0.87204,0.54575,0.68188,0.7,0.75435,0.34492,0.90032,0.89519,0.73449,0.7963,0.00109627,0.00109627,0.00109627
299,2091.02,0.94355,0.98988,0.81428,0.87918,0.77639,0.8,0.87941,0.54568,0.95944,0.7,0.83845,0.4323,0.85494,0.81277,0.66908,0.81477,0.00109207,0.00109207,0.00109207
300,2098.23,1.06785,0.94089,0.89808,1.00014,0.81296,0.87128,0.85869,0.57441,0.88608,0.77976,0.82424,0.37939,0.82168,0.90007,0.64711,0.79417,0.00108788,0.00108788,0.00108788
301,2105.24,0.93428,1.09,0.84394,0.87186,0.81258,0.9,0.88162,0.61875,0.86845,0.8,0.8598,0.40615,0.72547,0.85871,0.62265,0.76097,0.00108369,0.00108369,0.00108369
302,2112.1,0.81778,0.91594,0.8077,0.7927,0.95199,0.9,0.93346,0.61264,0.95199,0.9,0.93346,0.4478,0.70602,0.82987,0.56201,0.78736,0.00107951,0.00107951,0.00107951
303,2118.92,0.93773,1.02163,0.90364,0.92444,1,0.89741,0.94045,0.61726,0.88435,0.8,0.83199,0.36927,0.78822,0.95381,0.58372,0.80817,0.00107534,0.00107534,0.00107534
304,2125.71,0.93178,0.90035,0.85836,0.86005,0.97424,0.9,0.93667,0.55363,0.86476,0.8,0.83069,0.3713,0.79828,0.99648,0.62122,0.80184,0.00107118,0.00107118,0.00107118
305,2132.64,0.9357,0.97925,0.81955,0.88608,0.98123,0.8,0.91386,0.58147,0.98123,0.8,0.91386,0.4191,0.7436,0.87119,0.68114,0.77353,0.00106703,0.00106703,0.00106703
306,2139.64,0.90129,0.96298,0.91035,0.88838,0.98813,0.8,0.8753,0.59084,0.98813,0.8,0.8753,0.41237,0.71673,0.80744,0.70707,0.75158,0.00106288,0.00106288,0.00106288
307,2146.56,0.99474,1.08337,0.98122,0.91945,1,0.78906,0.89756,0.60432,1,0.78906,0.89756,0.38734,0.6981,0.84113,0.70907,0.72261,0.00105875,0.00105875,0.00105875
308,2153.47,1.10974,1.20311,0.97588,1.02222,0.93863,0.9,0.91387,0.6188,0.93863,0.9,0.96167,0.44035,0.65121,0.83348,0.68262,0.72759,0.00105463,0.00105463,0.00105463
309,2160.33,0.77647,0.78339,0.68741,0.75834,0.9875,0.9,0.92132,0.60924,0.9875,0.9,0.93667,0.45747,0.68852,0.80397,0.58713,0.74386,0.00105051,0.00105051,0.00105051
310,2166.91,0.99888,1.05606,0.8528,0.94933,0.97478,0.9,0.91773,0.57443,0.97478,0.9,0.91881,0.43411,0.71853,0.8071,0.61517,0.74102,0.00104641,0.00104641,0.00104641
311,2174.04,1.04081,1.03188,0.91924,0.98053,0.81193,0.8656,0.87066,0.61991,0.81193,0.8656,0.89135,0.41637,0.7233,0.83309,0.67295,0.73522,0.00104231,0.00104231,0.00104231
312,2180.87,1.04939,1.24793,0.86467,0.99981,0.8159,0.88745,0.87097,0.55655,0.8159,0.88745,0.89273,0.44507,0.76832,0.77658,0.64019,0.73541,0.00103823,0.00103823,0.00103823
313,2187.81,0.95377,1.00289,0.82988,0.89355,0.81521,0.9,0.83503,0.53353,0.96392,0.8,0.91357,0.40762,0.79716,0.83561,0.62506,0.77288,0.00103415,0.00103415,0.00103415
314,2194.87,0.93702,1.03533,0.85782,0.95109,1,0.8916,0.91224,0.53658,1,0.8916,0.92833,0.37538,0.89269,0.91773,0.61905,0.80378,0.00103009,0.00103009,0.00103009
315,2201.86,0.90101,0.98946,0.88294,0.83593,1,0.8945,0.92,0.56744,1,0.8945,0.93204,0.48402,0.83904,0.78147,0.62325,0.80676,0.00102604,0.00102604,0.00102604
316,2208.85,0.89675,0.94378,0.91939,0.91615,0.97837,0.8,0.90352,0.57806,0.97837,0.8,0.91,0.47893,0.77813,0.76683,0.63685,0.77365,0.001022,0.001022,0.001022
317,2215.96,0.93004,0.9133,0.85073,0.88903,0.98068,0.8,0.88346,0.55112,0.98068,0.8,0.88506,0.42559,0.84396,0.95511,0.64467,0.76798,0.00101797,0.00101797,0.00101797
318,2223.41,0.98818,1.03785,0.8176,0.94066,0.97624,0.8,0.85676,0.5649,0.97624,0.8,0.85766,0.39446,0.85395,1.07555,0.66993,0.78802,0.00101395,0.00101395,0.00101395
319,2230.15,0.98036,1.03816,0.87263,0.8904,1,0.76618,0.87167,0.57627,1,0.76618,0.87167,0.44672,0.81052,0.90548,0.67858,0.78919,0.00100994,0.00100994,0.00100994
320,2237.46,0.88564,0.84769,0.75535,0.84458,0.92131,0.8,0.86461,0.58878,0.92131,0.8,0.86381,0.44979,0.73197,0.86418,0.69463,0.7762,0.00100594,0.00100594,0.00100594
321,2244.37,0.92036,0.88738,0.74269,0.85406,1,0.76513,0.8853,0.57356,0.85348,0.8,0.85197,0.44268,0.73524,0.85856,0.64497,0.74983,0.00100195,0.00100195,0.00100195
322,2251.21,1.00452,1.07424,1.1062,0.96887,0.82407,0.8,0.86831,0.57186,0.98249,0.6,0.82832,0.42736,0.71096,0.82459,0.68561,0.75568,0.000997981,0.000997981,0.000997981
323,2258.04,1.07306,1.2143,1.02668,1.01217,0.88442,0.76785,0.87635,0.54078,0.88442,0.76785,0.87635,0.43473,0.74267,0.8213,0.7088,0.75921,0.000994019,0.000994019,0.000994019
324,2264.66,0.98302,1.06523,0.9108,1.01489,0.80875,0.84813,0.88654,0.54694,0.80875,0.84813,0.88158,0.39571,0.79403,0.90219,0.67987,0.77226,0.000990069,0.000990069,0.000990069
325,2271.79,1.0654,1.28286,0.99694,1.01812,0.88842,0.9,0.88971,0.60058,0.88842,0.9,0.8887,0.38886,0.75337,0.96705,0.61861,0.77344,0.000986132,0.000986132,0.000986132
326,2278.97,0.82785,0.87322,0.75664,0.77065,0.93829,0.8,0.90226,0.62575,0.93829,0.8,0.90571,0.43411,0.75969,0.87843,0.60521,0.78482,0.000982207,0.000982207,0.000982207
327,2285.94,0.94091,1.05777,0.94674,0.92351,0.96589,0.8,0.92227,0.66176,0.96589,0.8,0.92444,0.47609,0.67327,0.76201,0.5833,0.75152,0.000978294,0.000978294,0.000978294
328,2293.46,1.0098,1.05162,0.8888,0.9637,0.87004,0.8,0.86793,0.66451,0.87004,0.8,0.8709,0.45137,0.60369,0.75376,0.56711,0.71951,0.000974394,0.000974394,0.000974394
329,2300.16,0.87987,0.90524,0.80786,0.86903,0.88868,0.79847,0.85681,0.61311,0.88868,0.79847,0.85681,0.44109,0.61984,0.76318,0.55437,0.73776,0.000970507,0.000970507,0.000970507
330,2307.19,1.07302,1.19654,0.87483,1.01732,0.81336,0.87348,0.85618,0.60462,0.81336,0.87348,0.85618,0.46744,0.65527,0.78491,0.59277,0.73716,0.000966633,0.000966633,0.000966633
331,2314.22,1.07245,1.05259,0.96024,0.99442,0.88808,0.79416,0.83261,0.58065,0.88808,0.79416,0.83764,0.42883,0.78978,0.8521,0.70397,0.78967,0.000962772,0.000962772,0.000962772
332,2321.11,0.92475,1.02874,1.05547,0.86093,0.89594,0.86345,0.89889,0.6379,0.89594,0.86345,0.90583,0.44186,0.72418,0.79546,0.6051,0.73704,0.000958925,0.000958925,0.000958925
333,2328.19,0.90255,1.01969,0.81019,0.91149,0.94012,0.8,0.8909,0.60229,0.94012,0.8,0.8922,0.48911,0.65894,0.74289,0.63049,0.71425,0.000955091,0.000955091,0.000955091
334,2334.93,0.91447,1.009,0.94596,0.93358,0.9285,0.8,0.89436,0.60819,0.9285,0.8,0.89131,0.4612,0.68605,0.79906,0.62949,0.72308,0.00095127,0.00095127,0.00095127
335,2341.68,0.85967,0.90484,0.74347,0.84528,0.81728,0.9,0.89273,0.60572,0.81728,0.9,0.91116,0.41938,0.7942,0.87562,0.55783,0.74228,0.000947464,0.000947464,0.000947464
